"fase";"documento";"data";"unidadeGestora";"gestao";"favorecido";"valor";"observacaoDoc";"numeroProcesso";"elementoDespesa";"link";"real"
"PAGAMENTO";"2019NP00652";"07/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.100,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA 07/2019 CARLOS ALBERTO DA SILVA TARGINO";"429/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752068&dt=20200602151813&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151813";3100
"PAGAMENTO";"2019NP00746";"06/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.100,00";"PAGAMENTO REF.COM VERBA INEDENIZATORIA CARLOS ALBERTO DA SILVA TARGINO";"479/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752161&dt=20200602151813&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151813";3100
"PAGAMENTO";"2019NP00834";"02/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"6.300,00";"PAGAMENTO REF. VERBA INDENIZATORIA CARLOS ALBERTO DA SILVA TARGINO 10/2019";"528/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752249&dt=20200602151813&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151813";6300
"PAGAMENTO";"2019NP00939";"04/11/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.100,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA CARLOS ALBERTO DA SILVA TARGINO 10/219";"597/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752353&dt=20200602151813&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151813";3100
"PAGAMENTO";"2019NP01045";"05/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.100,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA CARLOS ALBERTO DA SILVA TARGINO 11/219";"652/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752454&dt=20200602151813&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151813";3100
"PAGAMENTO";"2019NP01128";"26/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.418.294-## - CARLOS ALBERTO DA SILVA TARGINO";"3.100,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA CARLOS ALBERTO DA SILVA TARGINO 12/219";"711/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752527&dt=20200602151813&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1ICeyr0%2b2k8jdE4fkOPbbP%2b&dt=20200602151813";3100
"PAGAMENTO";"2019NP00078";"13/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"3.300,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 01/2019";"56/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751499&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";3300
"PAGAMENTO";"2019NP00178";"19/03/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"2.100,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 02/2019";"116/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751597&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";2100
"PAGAMENTO";"2019NP00298";"22/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"7.650,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 03/2019";"179/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751715&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";7650
"PAGAMENTO";"2019NP00392";"17/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"7.870,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 04/2019";"251/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751809&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";7870
"PAGAMENTO";"2019NP00473";"13/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"7.542,58";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 05/2019";"303/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751890&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";7542,58
"PAGAMENTO";"2019NP00583";"12/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"5.915,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 06/2019";"374/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751999&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";5915
"PAGAMENTO";"2019NP00651";"07/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"3.115,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 07/2019";"427/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752067&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";3115
"PAGAMENTO";"2019NP00768";"16/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"7.510,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 08/2019";"497/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752183&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";7510
"PAGAMENTO";"2019NP00838";"08/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"3.115,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 09/2019";"531/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752253&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";3115
"PAGAMENTO";"2019NP00976";"19/11/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"6.400,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 10/2019";"624/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752385&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";6400
"PAGAMENTO";"2019NP01064";"12/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"6.300,00";"PAGAMENTO REF. VERBA INDENIZATORIA FATIVAM ALVES MOURA DE PAIVA 11/2019";"674/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752472&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";6300
"PAGAMENTO";"2019NP01126";"26/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##7.843.514-## - FATIVAN ALVES MOURA DE PAIVA";"7.955,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA FATIVAN ALVES MOURA DE PAIVA 12/2019";"714/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752525&dt=20200602151814&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1IXtGr7RGAv2moJ3cB1L51O&dt=20200602151814";7955
"PAGAMENTO";"2019NP00132";"22/02/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"6.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 02/2019/2018";"79/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751552&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";6000
"PAGAMENTO";"2019NP00257";"05/04/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"7.600,00";"PÁGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITA 02/2019";"157/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751674&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";7600
"PAGAMENTO";"2019NP00377";"10/05/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 04/2019/2018";"244/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751794&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP00515";"26/06/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 05/2019";"323/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1751932&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP00622";"30/07/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 06/2019";"409/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752038&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP00650";"08/08/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"7.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 07/2019";"428/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752066&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";7000
"PAGAMENTO";"2019NP00745";"06/09/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS";"481/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752160&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP00841";"09/10/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"";"535/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752256&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP00940";"05/11/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 10/2019";"598/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752354&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP01042";"05/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 11/2019";"653/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752451&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP01125";"26/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##8.230.184-## - GUSTAVO NEGOCIO DE FREITAS";"8.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA GUSTAVO NEGOCIO DE FREITAS 12/2019";"709/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752524&dt=20200602151815&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1L6KuDQoPqBAuHDqN%2blG9LY&dt=20200602151815";8000
"PAGAMENTO";"2019NP01113";"26/12/2019";"01 - Poder Legislativo";"101 - CÂMARA MUNICIPAL DE PARNAMIRIM";"##4.150.124-## - IRANI GUEDES DE MEDEIROS";"3.000,00";"PAGAMENTO REF. COM VERBA INDENIZATORIA IRANI GUEDES DE MEDEIRO 12/2019";"706/2019";"INDENIZAÇÕES E RESTITUIÇÕES";"http://201.59.185.194:8080/transparencia/despesaspagamento.aspx?iddoc=1752512&dt=20200602151816&exercicio=2019&mes=12&pos=0&fase=0&perfil=1&nvl=5&flt=c%2by5bUIKMNRcQa2cP4gSidnWd%2bggPAuNX%2bYG9HqcgogWqhLEMCwkt8mf66Nxskl0V%2fSHAdRM226j7VcdKvAdDdosYgD%2fcO91exTznNzFYZYIkrx3KD0QWw0BqM0m%2bcca9c%2fDYuFCO1KWOmJGD%2fWCJPEuXs5km6T2&dt=20200602151816";3000
